%Atmospheric Temperature [K],Atmospheric Pressure [Pa],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Actual Voltage [V],Angle of Attack [deg],Spanwise Position [in],Sting Axial Force [N],Sting Normal Force [N],Sting Pitching Moment [Nm],ELD Probe X-Axis [mm],ELD Probe Y-Axis [mm],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa]
295.269,82401.666,0.972,30.534,453.202,519.623,6.084,8.000,0.000,-2074.149,3917.671,104.223,-0.035,0.042,-378.321,-1367.286,-1242.274,-1073.104,-949.845,-720.188,-618.251,-437.788,-224.959,-4.274,-3.481,17.455,46.808,69.615,126.695,234.710
295.269,82401.666,0.972,30.534,453.202,519.623,6.084,8.000,0.000,-2074.149,3917.671,104.223,-0.035,0.042,-385.890,-1373.300,-1249.964,-1084.255,-962.571,-732.943,-628.933,-449.565,-230.095,-11.467,-5.591,17.029,49.531,73.698,135.107,242.045
295.016,82276.583,0.972,30.524,452.609,517.826,6.089,8.000,0.000,-2074.149,3917.671,104.223,-0.036,0.042,-387.836,-1376.641,-1250.499,-1082.067,-958.365,-720.810,-628.826,-448.066,-227.527,-12.405,-8.861,14.049,47.018,71.290,133.238,242.270
295.373,82334.378,0.971,30.517,452.168,518.896,6.091,8.000,0.000,-2074.149,3917.671,104.223,-0.036,0.042,-393.999,-1380.760,-1256.266,-1088.425,-965.483,-736.676,-630.749,-445.390,-225.517,-5.525,-2.426,17.561,49.007,74.640,136.353,245.656
295.193,82339.350,0.972,30.508,452.212,521.263,6.093,8.000,0.000,-2074.149,3917.671,104.223,-0.036,0.042,-374.537,-1364.615,-1240.033,-1072.793,-950.320,-730.143,-617.931,-442.606,-229.201,-6.463,-3.587,17.667,46.913,68.882,128.357,238.208
295.042,82286.075,0.972,30.486,451.482,517.658,6.095,8.000,0.000,-2074.149,3917.671,104.223,-0.036,0.042,-385.025,-1373.635,-1251.353,-1086.966,-967.147,-735.122,-636.623,-451.707,-227.750,-10.946,-5.275,15.007,45.342,67.626,127.215,237.192
295.314,82400.374,0.972,30.488,451.761,518.869,6.102,8.000,0.000,-2074.149,3917.671,104.223,-0.036,0.042,-389.350,-1374.080,-1245.693,-1076.545,-951.722,-725.478,-623.273,-439.929,-222.280,-5.212,-0.105,22.244,54.034,76.943,137.600,244.301
295.014,82273.806,0.972,30.501,451.920,520.322,6.100,8.000,0.000,-2074.149,3917.671,104.223,-0.037,0.042,-382.322,-1373.412,-1249.110,-1081.234,-958.518,-724.856,-632.138,-445.819,-230.095,-13.969,-13.608,6.492,39.059,63.648,126.280,235.726
295.209,82369.184,0.972,30.466,451.079,519.685,6.095,8.000,0.000,-2074.149,3917.671,104.223,-0.036,0.042,-382.430,-1374.970,-1252.742,-1091.656,-970.706,-738.855,-633.313,-447.104,-219.715,-4.691,0.528,19.051,48.903,70.243,133.653,244.076
295.151,82344.194,0.972,30.466,451.034,519.359,6.108,8.000,0.000,-2074.149,3917.671,104.223,-0.036,0.042,-386.214,-1372.855,-1242.916,-1074.877,-950.751,-730.144,-625.622,-449.031,-224.292,-6.568,-2.426,17.774,50.892,74.745,135.315,240.803
295.026,82278.262,0.972,30.475,451.142,519.130,6.106,8.000,0.000,-2074.149,3917.671,104.223,-0.036,0.043,-393.350,-1380.537,-1253.489,-1088.217,-967.686,-735.433,-631.818,-447.211,-225.520,-10.738,-6.857,13.729,44.923,69.406,132.719,241.255
295.267,82400.439,0.972,30.480,451.605,521.517,6.102,8.000,0.000,-2074.149,3917.671,104.223,-0.036,0.042,-389.026,-1380.537,-1254.237,-1084.048,-957.115,-729.004,-626.904,-446.461,-226.079,-6.255,-2.532,17.984,49.217,72.651,132.823,241.819
295.007,82273.677,0.972,30.471,451.022,520.837,6.100,8.000,0.000,-2074.149,3917.671,104.223,-0.037,0.043,-382.971,-1373.189,-1249.004,-1081.339,-959.380,-724.752,-629.361,-444.534,-224.069,-8.236,-3.903,16.814,48.163,71.709,132.407,239.336
295.206,82367.699,0.972,30.483,451.596,521.042,6.104,8.000,0.000,-2074.149,3917.671,104.223,-0.036,0.042,-383.619,-1375.527,-1250.072,-1083.214,-958.302,-735.122,-626.050,-444.855,-228.088,-8.131,-5.802,15.005,44.917,68.140,130.122,242.157
295.229,82332.118,0.971,30.509,452.123,522.863,6.098,8.000,0.000,-2074.149,3917.671,104.223,-0.036,0.043,-380.700,-1369.514,-1244.198,-1077.795,-955.713,-731.907,-630.002,-444.213,-220.496,-1.668,2.959,22.986,55.806,78.293,138.515,243.850
295.030,82286.463,0.972,30.482,451.375,525.293,6.090,8.000,0.000,-2074.149,3917.671,104.223,-0.036,0.043,-390.864,-1375.639,-1247.829,-1078.837,-955.389,-720.501,-628.079,-440.787,-227.753,-10.842,-5.908,16.494,48.268,72.222,132.181,237.872
295.349,82392.109,0.972,30.507,452.225,524.477,6.100,8.000,0.000,-2074.149,3917.671,104.223,-0.035,0.042,-385.241,-1373.189,-1249.110,-1082.693,-959.380,-733.566,-632.886,-451.279,-226.637,-10.946,-8.123,11.919,44.603,69.920,134.258,242.160
295.006,82271.804,0.972,30.524,452.602,523.811,6.089,8.000,0.000,-2074.149,3917.671,104.223,-0.037,0.043,-382.430,-1369.513,-1243.130,-1074.460,-949.457,-719.982,-624.234,-440.144,-221.055,-0.938,4.121,23.943,54.550,76.618,134.985,242.499
295.200,82369.572,0.972,30.526,452.885,522.860,6.084,8.000,0.000,-2074.149,3917.671,104.223,-0.036,0.042,-380.916,-1367.175,-1241.313,-1072.480,-950.536,-726.515,-625.088,-445.283,-230.433,-7.402,-2.954,17.878,48.477,71.804,132.701,238.437
295.162,82346.777,0.972,30.524,452.763,523.432,6.084,8.000,0.000,-2074.149,3917.671,104.223,-0.036,0.042,-385.025,-1371.517,-1246.760,-1080.608,-954.095,-731.285,-623.593,-443.677,-228.311,-9.799,-5.275,17.559,49.733,74.106,136.646,247.013
295.163,82348.262,0.972,30.305,446.284,515.610,5.973,9.000,0.000,-2074.149,3917.671,104.223,-0.036,0.043,-619.967,-1446.325,-1280.312,-1089.364,-970.491,-705.054,-625.090,-427.940,-211.262,-3.857,6.340,30.439,65.762,93.589,157.851,263.937
295.163,82348.262,0.972,30.305,446.284,515.610,5.973,9.000,0.000,-2074.149,3917.671,104.223,-0.036,0.043,-617.805,-1448.873,-1283.729,-1092.803,-965.313,-706.298,-612.806,-420.552,-202.553,-1.042,8.347,33.739,72.045,99.660,167.924,278.043
294.915,82214.978,0.971,30.314,446.219,516.333,5.980,9.000,0.000,-2074.149,3917.671,-104.296,-0.036,0.043,-616.182,-1445.868,-1282.751,-1090.511,-974.589,-698.105,-618.254,-423.871,-210.815,-0.730,6.234,30.226,66.391,95.159,165.017,276.012
295.299,82256.823,0.970,30.309,445.703,516.016,5.975,9.000,0.000,-2074.149,3917.671,50.192,-0.036,0.042,-612.830,-1447.092,-1286.489,-1099.055,-973.403,-714.803,-619.856,-426.548,-215.729,-8.236,0.423,25.863,62.411,91.914,161.174,273.868
295.072,82293.502,0.972,30.309,446.262,517.977,5.978,9.000,0.000,-2074.149,3917.671,-104.296,-0.036,0.043,-615.101,-1447.092,-1284.246,-1094.782,-972.542,-699.038,-620.176,-424.086,-205.232,0.313,9.298,32.674,69.218,96.624,165.224,273.529
295.289,82152.081,0.969,30.354,446.471,515.879,5.977,9.000,0.000,-2074.149,3917.671,-11.290,-0.036,0.043,-628.186,-1454.104,-1285.848,-1094.990,-969.305,-710.753,-628.081,-428.047,-217.180,-7.819,3.593,28.736,66.391,94.217,162.420,270.708
295.178,82353.815,0.972,30.312,446.515,518.886,5.977,9.000,0.000,-2074.149,3917.671,34.442,-0.036,0.043,-634.026,-1461.004,-1295.246,-1104.995,-973.081,-709.613,-619.534,-427.083,-210.704,-6.776,1.162,26.395,65.448,96.834,170.832,280.864
294.921,82214.784,0.971,30.326,446.550,514.972,5.976,9.000,0.000,-2074.149,3917.671,-44.358,-0.036,0.043,-624.834,-1454.104,-1290.227,-1099.680,-975.562,-703.494,-615.475,-419.267,-202.999,-0.730,7.079,31.397,66.914,94.217,164.705,276.914
295.095,82305.836,0.972,30.313,446.399,514.572,5.971,9.000,0.000,-2074.149,3917.671,44.689,-0.036,0.042,-619.643,-1447.982,-1284.567,-1094.157,-970.816,-701.524,-625.302,-431.472,-220.384,-9.591,1.057,23.840,56.442,83.957,152.243,263.148
295.088,82302.026,0.972,30.301,446.037,514.031,5.976,9.000,0.000,-2074.149,3917.671,-104.296,-0.036,0.043,-628.402,-1455.439,-1287.237,-1094.261,-973.620,-703.080,-619.427,-424.620,-204.866,0.835,12.257,40.231,81.889,109.919,177.167,284.136
294.941,82226.149,0.971,30.312,446.161,515.092,5.979,9.000,0.000,-2074.149,3917.671,-19.090,-0.036,0.043,-616.615,-1445.534,-1282.324,-1091.760,-960.245,-692.295,-608.639,-413.699,-199.060,-0.938,2.959,26.076,61.992,91.600,165.017,276.124
295.191,82353.944,0.972,30.295,445.987,512.043,5.974,9.000,0.000,-2074.149,3917.671,104.223,-0.036,0.042,-616.399,-1444.755,-1283.712,-1097.179,-975.238,-713.553,-630.963,-433.292,-218.933,-11.572,-2.954,21.709,57.490,86.575,155.255,266.984
294.932,82222.146,0.971,30.314,446.214,513.795,5.981,9.000,0.000,-2074.149,3917.671,60.232,-0.037,0.043,-625.050,-1453.770,-1290.547,-1099.263,-975.022,-707.331,-619.748,-422.800,-208.550,-1.876,9.933,34.478,71.197,99.556,168.340,277.704
295.108,82311.454,0.972,30.293,445.838,511.342,5.973,9.000,0.000,-2074.149,3917.671,50.179,-0.035,0.043,-618.994,-1447.982,-1279.334,-1083.423,-957.548,-683.784,-610.882,-416.697,-203.749,0.209,7.819,33.414,70.255,98.390,164.601,270.144
295.115,82303.188,0.972,30.279,445.347,511.957,5.981,9.000,0.000,-2074.149,3917.671,70.051,-0.036,0.043,-613.371,-1446.536,-1287.984,-1100.826,-981.602,-712.827,-634.702,-436.397,-221.724,-19.077,-8.756,17.558,53.503,84.259,156.167,269.805
294.945,82231.057,0.971,30.296,445.725,512.675,5.985,9.000,0.000,-2074.149,3917.671,104.223,-0.036,0.043,-611.316,-1449.763,-1288.091,-1095.303,-971.139,-703.806,-613.552,-419.160,-203.303,1.462,8.982,33.095,68.161,96.924,163.643,275.223
295.223,82351.361,0.972,30.278,445.432,513.190,5.978,9.000,0.000,-2074.149,3917.671,68.222,-0.036,0.042,-609.163,-1439.858,-1276.984,-1084.465,-959.705,-698.102,-617.291,-421.408,-212.569,-3.649,3.487,28.306,62.193,89.179,154.921,263.036
294.943,82231.251,0.971,30.269,444.947,513.373,5.984,9.000,0.000,-2074.149,3917.671,-104.296,-0.036,0.043,-629.058,-1460.893,-1299.198,-1106.037,-972.110,-710.649,-626.477,-429.117,-215.807,-10.842,-1.899,24.901,65.334,97.029,170.185,281.655
295.311,82281.103,0.971,30.266,444.573,511.938,5.986,9.000,0.000,-2074.149,3917.671,104.223,-0.036,0.043,-618.246,-1451.432,-1288.197,-1096.345,-970.708,-694.473,-616.543,-424.620,-214.467,-2.189,4.438,29.264,66.172,94.831,167.070,278.834
295.094,82313.520,0.972,30.236,444.189,509.242,5.987,9.000,0.000,-2074.149,3917.671,78.998,-0.036,0.043,-623.436,-1451.989,-1289.371,-1099.888,-970.384,-703.183,-622.845,-428.260,-209.778,-7.506,-0.949,23.518,59.575,88.027,157.413,266.196
295.347,82363.954,0.971,30.614,455.236,522.998,6.050,10.000,0.000,-2074.149,3917.671,-104.296,-0.036,0.042,-970.301,-1644.976,-1421.900,-1181.383,-950.817,-754.720,-648.695,-426.440,-207.208,-6.045,6.129,39.273,81.993,118.503,198.559,314.941
295.347,82363.954,0.971,30.614,455.236,522.998,6.050,10.000,0.000,-2074.149,3917.671,-104.296,-0.036,0.042,-986.826,-1664.230,-1446.780,-1201.392,-963.974,-774.112,-665.251,-439.716,-216.475,-15.114,2.747,37.251,85.972,123.528,207.490,326.902
295.006,82251.075,0.971,30.589,454.406,524.190,6.052,10.000,0.000,-2074.149,3917.671,-104.296,-0.036,0.043,-969.869,-1657.441,-1435.568,-1198.474,-960.955,-753.269,-648.374,-421.515,-199.393,4.908,19.125,50.342,98.120,135.043,218.291,334.237
295.197,82353.492,0.972,30.568,454.049,523.656,6.060,10.000,0.000,-2074.149,3917.671,-104.296,-0.036,0.042,-960.689,-1645.309,-1428.948,-1192.013,-944.562,-760.631,-652.113,-432.007,-213.795,-7.192,7.079,39.592,83.564,118.713,200.844,320.357
295.171,82321.205,0.972,30.573,454.058,520.164,6.065,10.000,0.000,-2074.149,3917.671,-104.296,-0.036,0.042,-993.198,-1667.346,-1445.605,-1198.162,-955.389,-769.238,-663.222,-436.076,-214.130,-8.756,6.446,40.763,88.800,126.145,209.360,325.887
295.076,82258.631,0.971,30.572,453.833,519.635,6.062,10.000,0.000,-2074.149,3917.671,-104.296,-0.037,0.042,-994.602,-1667.346,-1440.480,-1193.993,-953.879,-758.868,-653.502,-424.620,-200.510,1.671,16.589,48.426,94.140,130.123,212.683,329.611
295.358,82368.022,0.971,30.558,453.583,522.440,6.062,10.000,0.000,-2074.149,3917.671,-104.296,-0.036,0.042,-988.446,-1664.675,-1443.363,-1194.723,-938.670,-760.735,-652.540,-427.297,-197.495,-1.459,12.151,44.062,91.104,128.134,212.371,330.400
295.002,82252.367,0.971,30.556,453.449,520.972,6.067,10.000,0.000,-2074.149,3917.671,-104.296,-0.037,0.042,-968.357,-1649.205,-1429.588,-1188.991,-950.643,-760.839,-652.647,-435.326,-214.688,-9.277,6.868,38.741,83.773,118.085,200.844,319.906
295.236,82346.195,0.972,30.539,453.085,521.183,6.066,10.000,0.000,-2074.149,3917.671,-104.296,-0.035,0.042,-966.629,-1649.316,-1427.773,-1189.408,-960.675,-759.594,-653.288,-428.688,-206.875,-5.733,12.151,43.743,90.685,126.878,207.594,323.743
295.285,82311.583,0.971,30.542,452.907,521.432,6.072,10.000,0.000,-2074.149,3917.671,-104.296,-0.036,0.042,-985.638,-1662.004,-1438.131,-1187.115,-945.034,-758.246,-652.754,-423.442,-195.823,5.221,21.133,52.364,97.701,132.322,214.137,331.754
295.030,82269.932,0.971,30.527,452.636,519.607,6.069,10.000,0.000,-2074.149,3917.671,-104.296,-0.036,0.042,-983.910,-1658.109,-1435.675,-1197.015,-952.261,-761.668,-657.454,-434.042,-211.118,-10.946,4.227,37.996,85.763,122.272,205.102,324.533
295.279,82387.524,0.972,30.495,451.955,519.589,6.074,10.000,0.000,-2074.149,3917.671,-104.296,-0.036,0.042,-976.458,-1654.436,-1432.151,-1190.867,-952.154,-758.765,-656.599,-430.508,-207.322,-1.042,12.997,42.779,86.287,123.633,209.152,329.836
295.153,82222.146,0.970,30.524,452.093,519.071,6.084,10.000,0.000,-2074.149,3917.671,-104.296,-0.036,0.043,-996.762,-1662.338,-1438.451,-1192.117,-943.416,-760.009,-652.433,-416.804,-199.507,2.088,13.948,44.907,90.567,126.878,206.140,323.404
295.341,82325.854,0.971,30.523,452.335,523.322,6.072,10.000,0.000,-2074.149,3917.671,-104.296,-0.036,0.042,-1005.402,-1667.012,-1446.993,-1197.745,-956.468,-773.489,-668.029,-437.682,-214.579,-9.799,8.559,41.076,85.542,120.998,203.648,322.840
295.163,82340.125,0.972,30.486,451.600,519.725,6.074,10.000,0.000,-2074.149,3917.671,-104.296,-0.036,0.042,-987.906,-1666.344,-1438.985,-1192.430,-957.547,-762.290,-660.124,-436.076,-208.662,-3.753,12.680,45.546,93.394,130.523,212.965,330.062
295.079,82260.633,0.971,30.489,451.380,520.154,6.086,10.000,0.000,-2074.149,3917.671,-104.296,-0.037,0.043,-976.673,-1658.331,-1435.568,-1187.115,-940.828,-753.683,-647.306,-421.729,-204.754,-2.502,11.517,42.460,87.531,125.185,210.473,330.066
295.375,82369.184,0.971,30.496,451.730,520.599,6.083,10.000,0.000,-2074.149,3917.671,-104.296,-0.036,0.042,-1002.870,-1667.123,-1444.537,-1186.802,-942.338,-764.572,-653.288,-422.693,-196.939,1.149,16.378,45.439,88.683,124.139,203.516,321.828
295.098,82233.059,0.971,30.500,451.526,520.311,6.080,10.000,0.000,-2074.149,3917.671,-104.296,-0.036,0.043,-976.306,-1650.763,-1427.132,-1191.701,-960.567,-759.387,-657.240,-426.868,-208.438,1.880,17.752,49.909,97.373,134.396,215.042,330.630
295.229,82344.000,0.972,30.494,451.767,521.758,6.079,10.000,0.000,-2074.149,3917.671,-104.296,-0.036,0.042,-981.597,-1657.329,-1434.820,-1184.510,-934.787,-762.187,-649.015,-429.438,-211.118,-6.255,8.982,43.204,90.044,127.907,212.030,328.599
295.230,82322.302,0.971,30.490,451.525,522.901,6.080,10.000,0.000,-2074.149,3917.671,-104.296,-0.035,0.042,-1006.109,-1667.569,-1443.470,-1198.683,-942.446,-763.120,-649.549,-419.695,-200.623,-6.046,8.559,40.544,86.170,122.882,208.085,325.101
295.259,82380.937,0.972,30.371,448.285,514.901,6.044,11.000,0.000,-2074.149,3917.671,100.972,-0.036,0.042,-1145.370,-1710.083,-1466.747,-1193.055,-897.647,-752.854,-630.536,-388.004,-172.264,-3.127,16.906,54.279,104.298,144.046,228.052,343.603
295.259,82380.937,0.972,30.371,448.285,514.901,6.044,11.000,0.000,-2074.149,3917.671,100.972,-0.036,0.042,-1130.250,-1695.949,-1459.914,-1191.701,-904.765,-762.912,-645.490,-398.282,-194.034,-12.821,3.593,37.889,82.936,121.120,207.386,329.498
295.011,82253.788,0.971,30.382,448.295,515.701,6.049,11.000,0.000,-2074.149,3917.671,100.721,-0.036,0.042,-1109.298,-1690.941,-1457.564,-1191.909,-906.922,-767.060,-646.772,-406.312,-187.894,-11.570,12.785,50.342,101.575,139.650,222.756,338.751
295.283,82384.941,0.972,30.368,448.155,516.140,6.044,11.000,0.000,-2074.149,3917.671,63.220,-0.036,0.042,-1145.370,-1706.522,-1466.320,-1183.259,-898.942,-753.476,-633.313,-392.286,-181.865,-3.231,16.378,52.789,104.717,144.884,231.583,347.439
295.103,82295.310,0.971,30.378,448.242,516.701,6.049,11.000,0.000,-2074.149,3917.671,-88.202,-0.036,0.043,-1153.255,-1705.743,-1469.417,-1180.966,-898.437,-756.068,-634.488,-387.682,-193.811,-11.987,4.544,39.486,87.438,126.983,212.994,330.513
295.169,82303.123,0.971,30.376,448.120,514.448,6.045,11.000,0.000,-2074.149,3917.671,-54.334,-0.036,0.042,-1150.771,-1714.202,-1481.483,-1201.184,-924.216,-776.495,-649.977,-404.063,-196.937,-11.257,13.842,51.299,101.994,141.429,228.468,348.004
295.270,82381.002,0.972,30.351,447.660,517.305,6.046,11.000,0.000,-2074.149,3917.671,38.942,-0.035,0.042,-1125.174,-1691.052,-1446.032,-1183.780,-885.061,-746.009,-626.477,-385.220,-190.574,-3.127,15.955,51.832,99.900,136.509,217.564,332.206
295.021,82255.660,0.971,30.363,447.714,516.415,6.054,11.000,0.000,-2074.149,3917.671,61.395,-0.036,0.043,-1140.618,-1701.180,-1462.583,-1179.612,-901.457,-760.111,-642.072,-400.851,-195.374,-17.615,5.178,41.508,90.475,130.333,218.187,335.591
295.298,82388.170,0.972,30.343,447.415,513.587,6.048,11.000,0.000,-2074.149,3917.671,33.863,-0.036,0.042,-1142.671,-1709.861,-1472.941,-1191.701,-905.448,-766.748,-639.722,-390.466,-165.791,-8.026,12.785,49.064,100.737,141.429,228.572,343.941
295.124,82296.537,0.971,30.351,447.420,516.222,6.056,11.000,0.000,-2074.149,3917.671,86.679,-0.036,0.042,-1135.002,-1700.178,-1462.263,-1187.219,-901.780,-759.593,-637.800,-397.104,-187.673,-11.050,7.608,41.508,87.543,125.517,213.825,331.416
295.280,82285.494,0.971,30.359,447.361,517.173,6.051,11.000,0.000,-2074.149,3917.671,60.237,-0.036,0.042,-1157.467,-1717.540,-1481.270,-1198.370,-923.353,-778.051,-652.327,-407.168,-194.483,-12.301,10.355,46.723,97.701,134.939,219.745,337.848
295.352,82370.024,0.972,30.347,447.369,515.888,6.049,11.000,0.000,-2074.149,3917.671,99.569,-0.035,0.042,-1160.059,-1713.200,-1466.320,-1182.530,-895.848,-749.845,-625.622,-381.580,-177.848,-4.378,20.710,57.145,108.277,145.198,229.506,341.120
295.066,82256.629,0.971,30.349,447.249,512.316,6.053,11.000,0.000,-2074.149,3917.671,104.223,-0.036,0.043,-1123.878,-1692.276,-1453.507,-1182.738,-893.475,-754.927,-634.275,-393.999,-190.018,-18.035,0.634,37.564,88.264,127.925,217.044,334.237
295.293,82391.980,0.972,30.323,446.874,514.097,6.051,11.000,0.000,-2074.149,3917.671,104.223,-0.036,0.042,-1153.903,-1714.869,-1481.483,-1196.286,-915.479,-764.155,-637.372,-393.678,-188.120,-3.961,17.012,51.611,103.969,144.758,232.310,349.583
295.140,82289.110,0.971,30.330,446.731,517.396,6.060,11.000,0.000,-2074.149,3904.120,-30.116,-0.036,0.043,-1110.378,-1682.816,-1441.334,-1185.656,-888.944,-756.171,-636.304,-398.389,-194.483,-10.529,8.665,44.801,90.148,127.174,209.538,324.307
295.431,82254.498,0.970,30.367,447.198,515.046,6.057,11.000,0.000,-2074.149,3903.391,104.223,-0.035,0.042,-1147.638,-1710.529,-1476.464,-1185.031,-909.223,-764.985,-641.218,-397.318,-181.309,-17.409,5.072,41.821,94.860,135.652,224.387,343.042
295.277,82387.072,0.972,30.326,446.965,514.754,6.044,11.000,0.000,-2074.149,3917.671,85.661,-0.036,0.042,-1134.138,-1702.293,-1459.807,-1189.199,-892.720,-754.927,-630.322,-384.042,-176.174,-3.023,15.533,50.654,100.409,137.641,222.310,337.400
295.144,82236.417,0.971,30.337,446.670,514.017,6.059,11.000,0.000,-2074.149,3915.764,9.495,-0.036,0.043,-1114.050,-1690.384,-1460.020,-1191.701,-912.783,-765.192,-647.306,-403.100,-196.828,-20.224,2.853,37.884,86.484,125.499,212.549,331.419
295.351,82382.939,0.972,30.312,446.415,514.300,6.053,11.000,0.000,-2074.149,3917.671,37.315,-0.036,0.042,-1129.926,-1703.072,-1467.494,-1195.661,-908.144,-761.045,-636.090,-394.535,-187.338,-3.544,16.167,51.505,101.770,140.990,225.529,344.622
295.101,82301.315,0.972,30.325,446.719,512.966,6.062,11.000,0.000,-2074.149,3910.763,-41.880,-0.036,0.042,-1116.102,-1688.381,-1453.505,-1180.444,-902.104,-761.356,-641.324,-400.959,-187.896,-11.363,8.136,42.353,88.054,128.116,214.730,331.532
295.155,82237.967,0.971,30.372,447.675,516.232,6.001,12.000,0.000,-2074.149,3917.671,104.223,-0.037,0.043,-1351.766,-1762.901,-1508.927,-1152.518,-884.738,-741.457,-607.145,-347.213,-179.997,-29.294,1.902,43.956,100.738,144.361,236.153,352.293
295.155,82237.967,0.971,30.372,447.675,516.232,6.001,12.000,0.000,-2074.149,3917.671,104.223,-0.037,0.043,-1323.366,-1750.595,-1496.540,-1148.870,-877.187,-730.774,-593.045,-338.540,-190.047,-13.031,10.038,49.490,104.089,147.397,239.165,354.888
295.217,82351.878,0.972,30.343,447.339,516.309,5.992,12.000,0.000,-2074.149,3917.671,-104.296,-0.035,0.043,-1307.060,-1740.912,-1494.509,-1147.411,-885.601,-738.242,-607.145,-355.135,-203.669,-19.286,8.136,49.597,103.565,144.989,234.284,349.133
295.196,82339.350,0.972,30.359,447.776,518.534,6.003,12.000,0.000,-2074.149,3913.723,-3.502,-0.036,0.042,-1338.591,-1756.048,-1504.866,-1142.198,-884.414,-735.856,-606.824,-355.885,-195.406,-16.888,10.461,53.748,110.476,153.992,242.073,354.211
295.050,82262.441,0.971,30.357,447.533,518.055,5.996,12.000,0.000,-2074.149,3917.671,-1.034,-0.036,0.043,-1333.732,-1752.710,-1503.478,-1146.054,-879.637,-734.093,-601.804,-346.677,-172.962,-19.494,7.396,47.787,100.424,142.267,228.988,345.071
295.297,82383.197,0.972,30.361,447.924,516.939,5.997,12.000,0.000,-2074.149,3917.671,72.602,-0.036,0.042,-1301.013,-1740.690,-1492.693,-1148.972,-884.598,-737.920,-604.154,-346.463,-192.391,-12.510,14.582,55.450,108.277,150.642,242.073,359.176
295.051,82261.730,0.971,30.363,447.700,516.854,5.995,12.000,0.000,-2074.149,3917.671,104.223,-0.036,0.043,-1318.182,-1741.914,-1492.053,-1136.883,-878.558,-733.150,-598.278,-341.431,-198.756,-15.533,8.559,51.406,106.602,148.130,235.738,350.149
295.290,82331.860,0.971,30.357,447.544,519.709,5.994,12.000,0.000,-2074.149,3917.671,-104.296,-0.036,0.042,-1307.708,-1735.904,-1490.665,-1141.781,-883.519,-737.609,-603.405,-345.070,-192.391,-19.077,7.502,46.936,101.052,146.036,237.919,354.662
295.190,82339.157,0.972,30.366,448.014,517.855,5.996,12.000,0.000,-2074.149,3906.850,104.223,-0.036,0.042,-1337.404,-1749.148,-1500.595,-1141.364,-871.440,-730.558,-594.325,-334.899,-198.502,-15.116,11.834,53.641,107.230,148.444,236.776,350.262
295.062,82263.861,0.971,30.352,447.385,517.983,5.992,12.000,0.000,-2074.149,3905.176,104.223,-0.037,0.043,-1320.666,-1740.133,-1488.422,-1138.446,-881.147,-727.447,-596.355,-346.997,-179.858,-14.491,11.517,51.300,103.146,145.094,232.103,345.071
295.297,82389.267,0.972,30.345,447.498,514.597,5.997,12.000,0.000,-2074.149,3917.671,104.223,-0.036,0.042,-1317.211,-1743.472,-1498.246,-1137.404,-880.715,-741.550,-605.434,-347.961,-189.571,-15.950,8.876,47.681,101.680,145.094,236.673,353.873
295.047,82263.991,0.971,30.349,447.302,515.894,5.999,12.000,0.000,-2074.149,3911.911,104.223,-0.036,0.043,-1319.910,-1738.019,-1488.529,-1139.384,-882.225,-734.498,-602.657,-337.468,-179.299,-15.116,12.257,52.037,105.136,146.140,233.142,349.133
295.218,82345.937,0.972,30.353,447.603,515.511,5.997,12.000,0.000,-2074.149,3916.898,104.223,-0.036,0.042,-1311.919,-1732.899,-1477.638,-1137.300,-865.077,-723.092,-595.393,-340.252,-176.732,-19.390,5.706,46.503,101.456,142.581,231.376,343.265
295.181,82327.016,0.972,30.330,446.900,515.328,5.996,12.000,0.000,-2074.149,3917.671,104.223,-0.036,0.042,-1303.821,-1740.133,-1496.965,-1152.515,-886.863,-736.158,-601.268,-347.532,-185.663,-18.765,8.031,45.546,98.943,141.095,235.530,353.647
295.122,82252.948,0.971,30.323,446.369,513.291,6.003,12.000,0.000,-2074.149,3904.394,104.223,-0.036,0.042,-1301.769,-1734.234,-1487.248,-1135.737,-887.510,-739.787,-609.600,-351.601,-191.134,-12.197,16.272,55.123,107.215,147.061,233.316,345.748
295.290,82385.070,0.972,30.318,446.692,512.025,6.004,12.000,0.000,-2074.149,3917.671,104.223,-0.035,0.042,-1326.497,-1741.024,-1486.821,-1131.047,-872.087,-727.240,-597.103,-345.070,-183.207,-19.911,9.721,52.143,107.424,149.573,237.885,350.715
295.181,82227.441,0.970,30.349,446.904,514.812,6.006,12.000,0.000,-2074.149,3917.671,104.223,-0.037,0.042,-1312.135,-1738.241,-1489.490,-1138.863,-873.166,-731.802,-595.821,-340.680,-180.193,-21.162,1.691,41.289,94.441,137.641,227.917,343.155
