#
# This text file contains four columns:
#  [1] the name of an exoplanet
#  [2] planet's radius, in Earth radii
#  [3] star's radius, in solar radii
#  [4] energy flux the planet receives from its star,
#       (relative to what Earth receives from the Sun)
#
Kepler-1634b,       3.19,  0.89, 6.54e-01
Kepler-1635b,       3.64,  0.85, 4.11e-01
Kepler-1636b,       3.23,  1.02, 8.58e-01
Kepler-1637b,       0.89,  1.02, 2.43e+02
Kepler-1638b,       1.87,  0.95, 1.39e+00
Kepler-1639b,       2.58,  1.18, 2.05e+02
Kepler-163b,        1.05,  0.92, 1.47e+02
Kepler-163c,        2.26,  0.92, 3.85e+01
Kepler-1640b,       4.82,  1.43, 4.40e+02
Kepler-1641b,       3.11,  1.19, 8.33e+01
Kepler-1641c,       2.95,  1.19, 4.24e+01
Kepler-1642b,       3.20,  0.84, 5.29e+01
Kepler-1642c,       2.66,  0.84, 1.19e+02
Kepler-1643b,       2.30,  0.88, 1.90e+02
Kepler-1644b,       1.88,  0.86, 2.95e+01
Kepler-1645b,       1.78,  1.02, 6.74e+01
Kepler-1646b,       1.23,  0.26, 6.59e+00
Kepler-1647b,      11.87,  1.79, 8.57e-01
Kepler-164b,        1.41,  1.15, 4.04e+02
Kepler-164c,        2.73,  1.15, 1.44e+02
Kepler-164d,        2.45,  1.15, 3.92e+01
Kepler-167b,        1.61,  0.73, 1.16e+02
Kepler-167c,        1.55,  0.73, 5.78e+01
Kepler-167d,        1.19,  0.73, 1.37e+01
Kepler-167e,       10.15,  0.73, 7.60e-02
Kepler-169b,        1.13,  0.76, 1.95e+02
Kepler-169c,        1.21,  0.76, 8.23e+01
Kepler-169d,        1.25,  0.76, 5.53e+01
Kepler-169e,        2.20,  0.76, 2.84e+01
Kepler-169f,        2.58,  0.76, 2.43e+00
Kepler-16b,         8.45,  0.65, 3.57e-01
Kepler-172b,        2.35,  1.08, 6.72e+02
Kepler-172c,        2.86,  1.08, 2.39e+02
Kepler-172d,        2.25,  1.08, 7.91e+01
Kepler-172e,        2.76,  1.08, 2.46e+01
Kepler-173b,        1.29,  0.95, 4.79e+02
Kepler-173c,        2.43,  0.95, 2.07e+02
Kepler-175b,        2.56,  1.01, 1.16e+02
Kepler-175c,        3.10,  1.01, 2.87e+01
Kepler-177b,        2.90,  1.07, 2.62e+01
Kepler-177c,        7.10,  1.07, 1.77e+01
Kepler-17b,        14.68,  1.05, 1.55e+03
Kepler-180b,        1.50,  1.06, 9.66e+01
Kepler-180c,        3.01,  1.06, 2.20e+01
Kepler-182b,        2.58,  1.15, 2.07e+02
Kepler-182c,        3.43,  1.15, 7.66e+01
Kepler-185b,        1.17,  0.81, 6.91e+02
Kepler-185c,        2.02,  0.81, 2.33e+01
Kepler-186b,        1.07,  0.52, 3.12e+01
Kepler-186c,        1.25,  0.52, 1.35e+01
Kepler-186d,        1.40,  0.52, 6.03e+00
Kepler-186e,        1.27,  0.52, 3.02e+00
Kepler-186f,        1.17,  0.52, 2.61e-01
Kepler-187b,        1.41,  1.29, 7.21e+02
Kepler-187c,        2.67,  1.29, 2.59e+02
Kepler-189b,        1.21,  0.75, 5.12e+01
Kepler-189c,        2.38,  0.75, 2.12e+01
Kepler-18b,         2.00,  1.11, 4.62e+02
Kepler-18c,         5.49,  1.11, 1.63e+02
Kepler-18d,         6.98,  1.11, 6.73e+01
Kepler-190b,        1.56,  0.80, 4.50e+02
Kepler-190c,        1.46,  0.80, 1.96e+02
Kepler-191b,        1.34,  0.79, 5.96e+01
Kepler-191c,        1.86,  0.79, 2.75e+01
Kepler-191d,        2.28,  0.79, 1.18e+02
Kepler-198b,        2.82,  0.94, 4.54e+01
Kepler-198c,        2.47,  0.94, 1.16e+01
Kepler-198d,        1.53,  0.94, 1.47e+03
Kepler-19b,         2.21,  0.85, 8.43e+01
Kepler-201b,        2.46,  1.23, 5.73e+01
Kepler-201c,        2.85,  1.23, 5.35e+00
Kepler-203b,        2.57,  1.11, 7.27e+02
Kepler-203c,        2.47,  1.11, 3.59e+02
Kepler-203d,        1.44,  1.11, 1.33e+02
Kepler-204b,        2.53,  1.24, 1.21e+02
Kepler-204c,        1.79,  1.24, 5.60e+01
Kepler-206b,        1.20,  1.19, 2.49e+02
Kepler-206c,        1.77,  1.19, 1.24e+02
Kepler-206d,        1.19,  1.19, 5.71e+01
Kepler-208b,        1.63,  1.31, 7.97e+02
Kepler-208c,        1.39,  1.31, 3.74e+02
Kepler-208d,        1.20,  1.31, 2.19e+02
Kepler-208e,        1.48,  1.31, 1.32e+02
Kepler-20b,         1.91,  0.94, 3.48e+02
Kepler-20c,         3.07,  0.94, 8.29e+01
Kepler-20d,         2.75,  0.94, 6.02e+00
Kepler-20e,         0.87,  0.94, 2.76e+02
Kepler-20f,         1.03,  0.94, 5.83e+01
Kepler-211b,        1.26,  0.82, 1.67e+02
Kepler-211c,        1.29,  0.82, 1.01e+02
Kepler-212b,        1.09,  1.46, 1.29e+02
Kepler-212c,        2.74,  1.46, 5.29e+01
Kepler-213b,        1.62,  1.20, 1.12e+03
Kepler-213c,        2.34,  1.20, 4.56e+02
Kepler-215b,        1.62,  1.03, 1.63e+02
Kepler-215c,        1.77,  1.03, 8.98e+01
Kepler-215d,        2.39,  1.03, 3.33e+01
Kepler-215e,        1.75,  1.03, 1.16e+01
Kepler-21b,         1.64,  1.86, 2.44e+03
Kepler-221b,        1.71,  0.82, 3.78e+02
Kepler-221c,        2.93,  0.82, 1.46e+02
Kepler-221d,        2.73,  0.82, 6.87e+01
Kepler-221e,        2.63,  0.82, 3.07e+01
Kepler-224b,        1.39,  0.68, 1.84e+02
Kepler-224c,        3.12,  0.68, 7.86e+01
Kepler-224d,        2.30,  0.68, 3.31e+01
Kepler-224e,        1.97,  0.68, 1.71e+01
Kepler-226b,        1.55,  0.80, 2.58e+02
Kepler-226c,        2.27,  0.80, 1.71e+02
Kepler-226d,        1.22,  0.80, 9.84e+01
Kepler-22b,         2.38,  0.98, 1.11e+00
Kepler-231b,        1.73,  0.49, 7.53e+00
Kepler-231c,        1.93,  0.49, 3.17e+00
Kepler-235b,        2.23,  0.55, 6.64e+01
Kepler-235c,        1.28,  0.55, 2.13e+01
Kepler-235d,        2.05,  0.55, 6.08e+00
Kepler-235e,        2.22,  0.55, 2.00e+00
Kepler-236b,        1.57,  0.51, 1.06e+01
Kepler-236c,        2.00,  0.51, 2.58e+00
Kepler-237b,        1.41,  0.72, 1.09e+02
Kepler-237c,        2.08,  0.72, 5.31e+01
Kepler-238b,        1.73,  1.43, 1.89e+03
Kepler-238c,        2.39,  1.43, 4.49e+02
Kepler-238d,        3.07,  1.43, 1.62e+02
Kepler-238e,        5.60,  1.43, 7.46e+01
Kepler-238f,        2.00,  1.43, 2.72e+01
Kepler-239b,        2.33,  0.76, 3.62e+01
Kepler-239c,        2.51,  0.76, 4.50e+00
Kepler-23b,         1.90,  1.55, 4.45e+02
Kepler-23c,         3.20,  1.55, 2.57e+02
Kepler-23d,         2.20,  1.55, 1.60e+02
Kepler-243b,        2.45,  0.84, 1.31e+02
Kepler-243c,        1.99,  0.84, 2.46e+01
Kepler-245b,        2.57,  0.80, 8.07e+01
Kepler-245c,        2.18,  0.80, 2.61e+01
Kepler-245d,        3.03,  0.80, 9.84e+00
Kepler-245e,        1.75,  0.80, 2.49e+02
Kepler-246b,        2.34,  0.83, 1.72e+02
Kepler-246c,        1.50,  0.83, 5.26e+01
Kepler-24b,         2.40,  1.29, 2.83e+02
Kepler-24c,         2.80,  1.29, 1.63e+02
Kepler-24d,         1.67,  1.29, 6.75e+02
Kepler-24e,         2.78,  1.29, 9.16e+01
Kepler-250b,        1.13,  0.81, 1.91e+02
Kepler-250c,        2.28,  0.81, 9.21e+01
Kepler-250d,        2.18,  0.81, 2.76e+01
Kepler-251b,        1.33,  0.89, 2.29e+02
Kepler-251c,        2.77,  0.89, 4.40e+01
Kepler-251d,        2.77,  0.89, 1.97e+01
Kepler-251e,        2.77,  0.89, 4.01e+00
Kepler-252b,        1.23,  0.55, 2.75e+01
Kepler-252c,        2.15,  0.55, 1.44e+01
Kepler-255b,        1.55,  0.93, 1.96e+02
Kepler-255c,        2.99,  0.93, 9.36e+01
Kepler-255d,        1.32,  0.93, 1.89e+03
Kepler-256b,        1.59,  1.30, 1.96e+03
Kepler-256c,        2.15,  1.30, 7.32e+02
Kepler-256d,        2.48,  1.30, 3.54e+02
Kepler-256e,        2.35,  1.30, 1.58e+02
Kepler-258b,        4.06,  0.92, 4.42e+01
Kepler-258c,        3.61,  0.92, 1.27e+01
Kepler-25b,         2.60,  1.31, 4.84e+02
Kepler-25c,         4.50,  1.31, 1.87e+02
Kepler-260b,        2.01,  0.86, 8.72e+01
Kepler-260c,        1.74,  0.86, 4.47e+00
Kepler-261b,        2.18,  0.79, 4.81e+01
Kepler-261c,        2.00,  0.79, 1.52e+01
Kepler-264b,        3.33,  1.55, 4.81e+01
Kepler-264c,        2.83,  1.55, 9.28e+00
Kepler-265b,        1.86,  1.10, 2.49e+02
Kepler-265c,        2.63,  1.10, 7.39e+01
Kepler-265d,        2.49,  1.10, 2.14e+01
Kepler-265e,        2.59,  1.10, 1.17e+01
Kepler-266b,        2.48,  1.03, 2.43e+02
Kepler-266c,        3.89,  1.03, 5.88e+00
Kepler-267b,        1.98,  0.56, 7.11e+01
Kepler-267c,        2.13,  0.56, 2.73e+01
Kepler-267d,        2.27,  0.56, 4.11e+00
Kepler-269b,        2.47,  0.96, 2.76e+02
Kepler-269c,        1.69,  0.96, 1.57e+02
Kepler-26b,         2.78,  0.51, 7.64e+00
Kepler-26c,         2.72,  0.51, 4.86e+00
Kepler-26d,         1.07,  0.51, 4.01e+01
Kepler-26e,         2.41,  0.51, 1.28e+00
Kepler-272b,        1.43,  0.93, 4.39e+02
Kepler-272c,        1.79,  0.93, 1.70e+02
Kepler-272d,        2.25,  0.93, 7.72e+01
Kepler-275b,        2.34,  1.38, 2.50e+02
Kepler-275c,        3.38,  1.38, 1.38e+02
Kepler-275d,        3.33,  1.38, 4.77e+01
Kepler-276b,        2.87,  1.05, 9.90e+01
Kepler-276c,        2.90,  1.05, 3.34e+01
Kepler-276d,        2.80,  1.05, 1.90e+01
Kepler-277b,        2.92,  1.69, 1.74e+02
Kepler-277c,        3.36,  1.69, 7.36e+01
Kepler-279b,        3.62,  1.75, 3.90e+02
Kepler-279c,        4.30,  1.75, 9.42e+01
Kepler-279d,        3.10,  1.75, 5.38e+01
Kepler-27b,         4.00,  0.59, 2.44e+01
Kepler-27c,         4.90,  0.59, 9.40e+00
Kepler-280b,        1.45,  0.89, 7.84e+02
Kepler-280c,        2.01,  0.89, 2.66e+02
Kepler-281b,        2.82,  0.90, 5.78e+01
Kepler-281c,        5.31,  0.90, 1.72e+01
Kepler-282b,        1.01,  0.90, 9.91e+01
Kepler-282c,        1.20,  0.90, 5.88e+01
Kepler-282d,        2.46,  0.90, 2.65e+01
Kepler-282e,        3.10,  0.90, 1.22e+01
Kepler-285b,        1.34,  0.81, 4.05e+02
Kepler-285c,        1.12,  0.81, 1.30e+02
Kepler-288b,        1.67,  1.09, 3.33e+02
Kepler-288c,        2.85,  1.09, 7.15e+01
Kepler-288d,        2.67,  1.09, 1.70e+01
Kepler-289b,        2.15,  1.00, 2.55e+01
Kepler-289c,       11.59,  1.00, 4.55e+00
Kepler-289d,        2.68,  1.00, 1.07e+01
Kepler-28b,         3.60,  0.70, 5.80e+01
Kepler-28c,         3.40,  0.70, 3.32e+01
Kepler-291b,        2.16,  1.02, 5.76e+02
Kepler-291c,        1.88,  1.02, 3.06e+02
Kepler-292b,        1.32,  0.83, 3.93e+02
Kepler-292c,        1.47,  0.83, 2.42e+02
Kepler-292d,        2.23,  0.83, 1.03e+02
Kepler-292e,        2.67,  0.83, 5.08e+01
Kepler-292f,        2.35,  0.83, 2.43e+01
Kepler-293b,        3.07,  0.96, 4.74e+01
Kepler-293c,        3.83,  0.96, 1.19e+01
Kepler-296b,        1.61,  0.48, 6.47e+00
Kepler-296c,        2.00,  0.48, 1.48e+01
Kepler-296d,        2.09,  0.48, 2.89e+00
Kepler-296e,        1.53,  0.48, 1.40e+00
Kepler-296f,        1.80,  0.48, 6.15e-01
Kepler-298b,        1.96,  0.58, 1.83e+01
Kepler-298c,        1.93,  0.58, 6.44e+00
Kepler-298d,        2.50,  0.58, 1.27e+00
Kepler-299b,        1.32,  1.03, 6.06e+02
Kepler-299c,        2.65,  1.03, 1.94e+02
Kepler-299d,        1.86,  1.03, 6.82e+01
Kepler-299e,        1.87,  1.03, 1.96e+01
Kepler-29b,         3.35,  0.93, 9.67e+01
Kepler-29c,         3.14,  0.93, 6.92e+01
Kepler-300b,        1.67,  0.90, 1.12e+02
Kepler-300c,        2.25,  0.90, 1.82e+01
Kepler-301b,        1.35,  0.90, 6.81e+02
Kepler-301c,        1.35,  0.90, 2.44e+02
Kepler-301d,        1.75,  0.90, 7.04e+01
Kepler-303b,        0.89,  0.48, 7.72e+01
Kepler-303c,        1.14,  0.48, 1.38e+01
Kepler-304b,        2.86,  0.69, 1.33e+02
Kepler-304c,        2.17,  0.69, 7.02e+01
Kepler-304d,        2.75,  0.69, 3.17e+01
Kepler-304e,        1.20,  0.69, 3.80e+02
Kepler-305b,        3.60,  0.79, 1.23e+02
Kepler-305c,        3.30,  0.79, 7.11e+01
Kepler-305d,        2.71,  0.79, 2.79e+01
Kepler-306b,        1.52,  0.72, 1.08e+02
Kepler-306c,        2.35,  0.72, 5.99e+01
Kepler-306d,        2.47,  0.72, 1.87e+01
Kepler-306e,        2.27,  0.72, 5.26e+00
Kepler-307b,        2.43,  0.81, 5.99e+01
Kepler-307c,        2.20,  0.81, 4.43e+01
Kepler-30b,         3.90,  0.95, 2.16e+01
Kepler-30c,        12.30,  0.95, 8.26e+00
Kepler-30d,         8.80,  0.95, 2.60e+00
Kepler-310b,        1.19,  0.88, 6.84e+01
Kepler-310c,        3.38,  0.88, 1.06e+01
Kepler-310d,        2.47,  0.88, 5.45e+00
Kepler-311b,        1.70,  1.19, 2.03e+02
Kepler-311c,        1.43,  1.19, 7.30e+01
Kepler-312b,        1.29,  1.47, 2.89e+03
Kepler-312c,        3.15,  1.47, 1.16e+02
Kepler-313b,        2.53,  1.54, 1.75e+02
Kepler-313c,        2.57,  1.54, 6.27e+01
Kepler-314b,        0.83,  0.95, 5.28e+02
Kepler-314c,        2.90,  0.95, 1.62e+02
Kepler-315b,        3.77,  1.04, 7.70e+00
Kepler-315c,        4.15,  1.04, 1.99e+00
Kepler-316b,        1.06,  0.52, 1.03e+02
Kepler-316c,        1.16,  0.52, 2.34e+01
Kepler-317b,        2.09,  0.94, 2.01e+02
Kepler-317c,        1.72,  0.94, 1.09e+02
Kepler-318b,        4.71,  1.19, 4.51e+02
Kepler-318c,        3.68,  1.19, 1.31e+02
Kepler-319b,        1.63,  0.90, 2.10e+02
Kepler-319c,        2.63,  0.90, 1.13e+02
Kepler-319d,        2.29,  0.90, 1.49e+01
Kepler-31b,         5.50,  1.22, 8.68e+01
Kepler-31c,         5.30,  1.22, 3.35e+01
Kepler-31d,         3.90,  1.22, 1.28e+01
Kepler-321b,        1.77,  1.19, 4.30e+02
Kepler-321c,        2.32,  1.19, 1.16e+02
Kepler-322b,        1.01,  0.89, 8.55e+02
Kepler-322c,        1.67,  0.89, 2.36e+02
Kepler-323b,        1.43,  1.18, 1.99e+03
Kepler-323c,        1.63,  1.18, 7.33e+02
Kepler-324b,        1.14,  0.84, 1.86e+02
Kepler-324c,        3.15,  0.84, 6.92e+00
Kepler-325b,        2.91,  1.00, 3.75e+02
Kepler-325c,        2.54,  1.00, 9.48e+01
Kepler-325d,        2.79,  1.00, 2.16e+01
Kepler-326b,        1.52,  0.80, 3.52e+02
Kepler-326c,        1.40,  0.80, 1.36e+02
Kepler-326d,        1.21,  0.80, 8.10e+01
Kepler-327b,        1.11,  0.49, 5.03e+01
Kepler-327c,        1.03,  0.49, 1.94e+01
Kepler-327d,        1.73,  0.49, 5.21e+00
Kepler-328b,        2.30,  1.06, 2.58e+01
Kepler-328c,        5.40,  1.06, 9.96e+00
Kepler-329b,        1.40,  0.52, 2.21e+01
Kepler-329c,        1.93,  0.52, 6.43e+00
Kepler-32b,         2.20,  0.53, 2.06e+01
Kepler-32c,         2.00,  0.53, 1.22e+01
Kepler-32d,         2.70,  0.53, 3.40e+00
Kepler-32e,         1.50,  0.53, 5.33e+01
Kepler-32f,         0.82,  0.53, 3.27e+02
Kepler-330b,        1.35,  0.72, 5.91e+01
Kepler-330c,        1.95,  0.72, 2.46e+01
Kepler-331b,        1.82,  0.49, 1.83e+01
Kepler-331c,        1.84,  0.49, 7.07e+00
Kepler-331d,        1.64,  0.49, 3.09e+00
Kepler-332b,        1.17,  0.72, 5.68e+01
Kepler-332c,        1.09,  0.72, 2.12e+01
Kepler-332d,        1.18,  0.72, 7.68e+00
Kepler-333b,        1.32,  0.53, 1.12e+01
Kepler-333c,        1.11,  0.53, 4.71e+00
Kepler-334b,        1.12,  1.07, 3.22e+02
Kepler-334c,        1.43,  1.07, 1.04e+02
Kepler-334d,        1.41,  1.07, 4.23e+01
Kepler-335b,        3.39,  1.85, 7.87e+02
Kepler-335c,        3.07,  1.85, 3.49e+01
Kepler-336b,        1.02,  1.30, 1.99e+03
Kepler-336c,        2.10,  1.30, 2.50e+02
Kepler-336d,        2.37,  1.30, 8.97e+01
Kepler-337b,        1.54,  1.76, 1.60e+03
Kepler-337c,        2.05,  1.76, 3.78e+02
Kepler-338b,        2.44,  1.74, 2.50e+02
Kepler-338c,        2.34,  1.74, 1.17e+02
Kepler-338d,        3.00,  1.74, 5.23e+01
Kepler-338e,        1.56,  1.74, 4.18e+02
Kepler-339b,        1.42,  0.80, 2.00e+02
Kepler-339c,        1.15,  0.80, 1.27e+02
Kepler-339d,        1.17,  0.80, 7.34e+01
Kepler-33b,         1.74,  1.82, 8.17e+02
Kepler-33c,         3.20,  1.82, 2.66e+02
Kepler-33d,         5.35,  1.82, 1.36e+02
Kepler-33e,         4.02,  1.82, 8.17e+01
Kepler-33f,         4.46,  1.82, 5.82e+01
Kepler-340b,        2.53,  1.85, 2.58e+02
Kepler-340c,        3.37,  1.85, 1.45e+02
Kepler-341b,        1.18,  1.02, 3.70e+02
Kepler-341c,        1.70,  1.02, 2.08e+02
Kepler-341d,        1.85,  1.02, 3.98e+01
Kepler-341e,        1.99,  1.02, 2.25e+01
Kepler-342b,        2.25,  1.47, 1.81e+02
Kepler-342c,        1.96,  1.47, 8.74e+01
Kepler-342d,        2.49,  1.47, 5.07e+01
Kepler-342e,        0.88,  1.47, 3.51e+03
Kepler-343b,        2.41,  1.43, 2.86e+02
Kepler-343c,        2.02,  1.43, 8.04e+01
Kepler-344b,        2.61,  0.98, 4.38e+01
Kepler-344c,        2.95,  0.98, 4.28e+00
Kepler-345b,        0.74,  0.62, 3.66e+01
Kepler-345c,        1.20,  0.62, 2.67e+01
Kepler-346b,        2.66,  1.02, 2.72e+02
Kepler-346c,        3.07,  1.02, 4.82e+01
Kepler-347b,        1.97,  1.00, 1.05e+02
Kepler-347c,        1.75,  1.00, 3.83e+01
Kepler-348b,        1.52,  1.36, 4.26e+02
Kepler-348c,        1.33,  1.36, 1.29e+02
Kepler-349b,        1.90,  0.93, 2.43e+02
Kepler-349c,        1.96,  0.93, 9.26e+01
Kepler-34b,         8.56,  1.16, 1.96e+00
Kepler-350b,        1.85,  1.53, 3.22e+02
Kepler-350c,        3.10,  1.53, 1.73e+02
Kepler-350d,        2.80,  1.53, 1.04e+02
Kepler-351b,        3.06,  0.85, 1.51e+01
Kepler-351c,        3.19,  0.85, 8.44e+00
Kepler-351d,        2.72,  0.85, 2.50e+00
Kepler-352b,        0.86,  0.78, 5.69e+01
Kepler-352c,        1.24,  0.78, 2.98e+01
Kepler-353b,        0.89,  0.50, 1.98e+01
Kepler-353c,        1.38,  0.50, 1.20e+01
Kepler-354b,        1.84,  0.67, 6.80e+01
Kepler-354c,        1.31,  0.67, 1.51e+01
Kepler-354d,        1.24,  0.67, 9.38e+00
Kepler-355b,        1.46,  1.07, 1.55e+02
Kepler-355c,        2.71,  1.07, 5.01e+01
Kepler-356b,        1.57,  1.33, 7.83e+02
Kepler-356c,        1.81,  1.33, 1.94e+02
Kepler-357b,        1.84,  0.83, 1.02e+02
Kepler-357c,        2.67,  0.83, 2.85e+01
Kepler-357d,        3.43,  0.83, 6.77e+00
Kepler-358b,        2.72,  0.95, 2.42e+01
Kepler-358c,        2.85,  0.95, 7.34e+00
Kepler-359b,        3.53,  1.09, 5.41e+01
Kepler-359c,        4.30,  1.09, 1.83e+01
Kepler-359d,        4.01,  1.09, 1.24e+01
Kepler-35b,         8.16,  1.03, 3.99e+00
Kepler-360b,        1.65,  1.06, 7.51e+02
Kepler-360c,        2.10,  1.06, 2.65e+02
Kepler-361b,        1.45,  1.34, 3.38e+02
Kepler-361c,        2.52,  1.34, 2.78e+01
Kepler-362b,        0.88,  0.72, 7.24e+01
Kepler-362c,        1.45,  0.72, 1.28e+01
Kepler-363b,        1.16,  1.49, 8.03e+02
Kepler-363c,        1.69,  1.49, 3.01e+02
Kepler-363d,        2.05,  1.49, 1.63e+02
Kepler-364b,        1.55,  1.28, 6.25e+01
Kepler-364c,        2.15,  1.28, 2.02e+01
Kepler-365b,        2.04,  1.05, 1.45e+02
Kepler-365c,        1.64,  1.05, 7.35e+01
Kepler-366b,        1.46,  1.05, 7.65e+02
Kepler-366c,        1.79,  1.05, 1.28e+02
Kepler-367b,        1.30,  0.69, 5.26e+00
Kepler-367c,        1.20,  0.69, 3.31e+00
Kepler-368b,        3.26,  2.02, 1.37e+02
Kepler-368c,        3.88,  2.02, 3.66e+01
Kepler-369b,        1.13,  0.47, 3.41e+01
Kepler-369c,        1.41,  0.47, 3.56e+00
Kepler-36b,         1.49,  1.63, 2.19e+02
Kepler-36c,         3.68,  1.63, 1.77e+02
Kepler-370b,        1.59,  0.90, 3.06e+02
Kepler-370c,        1.91,  0.90, 4.59e+01
Kepler-371b,        1.89,  0.99, 2.18e+01
Kepler-371c,        1.78,  0.99, 8.93e+00
Kepler-372b,        1.36,  1.14, 3.84e+02
Kepler-372c,        2.09,  1.14, 9.18e+01
Kepler-372d,        1.69,  1.14, 5.34e+01
Kepler-373b,        1.36,  0.84, 2.09e+02
Kepler-373c,        1.24,  0.84, 4.78e+01
Kepler-374b,        1.03,  0.91, 1.19e+03
Kepler-374c,        1.10,  0.91, 5.72e+02
Kepler-374d,        1.31,  0.91, 3.24e+02
Kepler-375b,        1.45,  0.84, 7.42e+01
Kepler-375c,        2.65,  0.84, 3.81e+01
Kepler-376b,        1.07,  1.18, 4.59e+02
Kepler-376c,        1.79,  1.18, 1.12e+02
Kepler-377b,        1.39,  1.22, 1.64e+02
Kepler-377c,        2.06,  1.22, 5.89e+01
Kepler-378b,        0.75,  0.67, 1.26e+01
Kepler-378c,        0.70,  0.67, 5.77e+00
Kepler-379b,        1.66,  1.31, 9.43e+01
Kepler-379c,        2.29,  1.31, 2.06e+01
Kepler-37b,         0.30,  0.77, 4.39e+01
Kepler-37c,         0.74,  0.77, 2.36e+01
Kepler-37d,         1.99,  0.77, 1.03e+01
Kepler-380b,        1.19,  1.22, 7.30e+02
Kepler-380c,        1.27,  1.22, 3.01e+02
Kepler-381b,        0.99,  1.57, 6.83e+02
Kepler-381c,        1.12,  1.57, 2.15e+02
Kepler-382b,        1.32,  0.94, 2.59e+02
Kepler-382c,        1.59,  0.94, 8.48e+01
Kepler-383b,        1.32,  0.67, 2.24e+01
Kepler-383c,        1.24,  0.67, 6.91e+00
Kepler-384b,        1.12,  0.88, 3.31e+01
Kepler-384c,        1.13,  0.88, 1.31e+01
Kepler-385b,        2.73,  1.13, 2.10e+02
Kepler-385c,        3.04,  1.13, 1.21e+02
Kepler-386b,        1.39,  0.77, 4.31e+01
Kepler-386c,        1.58,  0.77, 1.66e+01
Kepler-387b,        1.03,  1.05, 2.20e+02
Kepler-387c,        0.89,  1.05, 1.05e+02
Kepler-388b,        0.81,  0.59, 1.02e+02
Kepler-388c,        0.86,  0.59, 1.51e+01
Kepler-389b,        1.51,  0.79, 3.01e+02
Kepler-389c,        1.46,  0.79, 4.09e+01
Kepler-38b,         4.30,  1.75, 1.50e+01
Kepler-390b,        0.82,  0.78, 1.05e+02
Kepler-390c,        0.79,  0.78, 4.33e+01
Kepler-391b,        3.20,  3.57, 1.08e+03
Kepler-391c,        3.54,  3.57, 2.79e+02
Kepler-392b,        1.00,  1.13, 3.69e+02
Kepler-392c,        1.10,  1.13, 1.51e+02
Kepler-393b,        1.29,  1.38, 2.84e+02
Kepler-393c,        1.33,  1.38, 1.53e+02
Kepler-394b,        1.60,  1.13, 2.94e+02
Kepler-394c,        1.66,  1.13, 1.69e+02
Kepler-395b,        1.03,  0.56, 2.75e+01
Kepler-395c,        1.32,  0.56, 3.25e+00
Kepler-396b,        3.50,  1.06, 1.64e+01
Kepler-396c,        5.30,  1.06, 6.28e+00
Kepler-39b,        13.90,  1.40, 1.09e+02
Kepler-406b,        1.43,  1.07, 7.43e+02
Kepler-406c,        0.85,  1.07, 3.14e+02
Kepler-407b,        1.07,  1.01, 3.69e+03
Kepler-408b,        0.82,  1.23, 1.41e+03
Kepler-409b,        1.19,  0.89, 6.19e+00
Kepler-40b,        13.11,  2.13, 1.14e+03
Kepler-410 Ab,      2.84,  1.35, 1.70e+02
Kepler-411b,        1.88,  0.79, 2.45e+02
Kepler-411c,        3.27,  0.79, 6.54e+01
Kepler-412b,       15.03,  1.29, 1.94e+03
Kepler-413b,        4.35,  0.78, 2.68e+01
Kepler-414b,        1.71,  0.95, 2.71e+02
Kepler-414c,        3.01,  0.95, 1.54e+02
Kepler-415b,        1.21,  0.64, 7.83e+01
Kepler-416b,        2.48,  1.07, 2.38e+02
Kepler-417b,        2.31,  0.81, 4.86e+01
Kepler-418b,       13.45,  1.09, 6.71e+00
Kepler-419b,       10.80,  1.74, 3.40e+01
Kepler-41b,        14.46,  1.29, 1.71e+03
Kepler-420b,       10.54,  1.13, 7.32e+00
Kepler-421b,        4.16,  0.76, 2.76e-01
Kepler-422b,       12.89,  1.24, 2.67e+02
Kepler-423b,       13.36,  0.95, 6.06e+02
Kepler-424b,        9.98,  0.94, 3.72e+02
Kepler-425b,       10.96,  0.86, 2.21e+02
Kepler-426b,       12.22,  0.92, 4.79e+02
Kepler-427b,       13.79,  1.35, 2.34e+02
Kepler-428b,       12.11,  0.80, 2.16e+02
Kepler-42b,         0.78,  0.17, 1.81e+01
Kepler-42c,         0.73,  0.17, 6.74e+01
Kepler-42d,         0.57,  0.17, 1.02e+01
Kepler-430b,        3.25,  1.49, 4.75e+01
Kepler-430c,        1.75,  1.49, 1.06e+01
Kepler-431b,        0.76,  1.09, 2.69e+02
Kepler-431c,        0.67,  1.09, 1.94e+02
Kepler-431d,        1.11,  1.09, 1.27e+02
Kepler-432b,       12.83,  4.06, 1.02e+02
Kepler-433b,       16.25,  2.26, 1.64e+03
Kepler-434b,       12.67,  1.38, 1.66e+02
Kepler-435b,       22.31,  3.21, 1.49e+03
Kepler-436b,        2.73,  0.70, 1.80e+00
Kepler-436c,        2.33,  0.70, 1.55e+01
Kepler-437b,        2.14,  0.68, 2.16e+00
Kepler-438b,        1.12,  0.52, 1.54e+00
Kepler-439b,        2.24,  0.87, 1.80e+00
Kepler-43b,        13.66,  1.42, 1.14e+03
Kepler-440b,        1.86,  0.56, 1.24e+00
Kepler-441b,        1.64,  0.55, 2.19e-01
Kepler-442b,        1.34,  0.60, 7.34e-01
Kepler-443b,        2.33,  0.71, 9.09e-01
Kepler-444b,        0.40,  0.75, 1.89e+02
